Descrição;Placa do Veículo;Última Quilometragem;Quantidade de Baias;Tamanho da baia;Perfil do veículo;Tipo do veículo;Transportadora;Baias Personalizadas
0764;FRS7114;0;28;42;Frota Fixa;;Ambev;Não
0764;FRS9445;555555;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FRS9937;88888;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CAVALO;FRU4891;0;26;42;Freteiro;;Ambev;Não
0764;FRV4903;5555;26;42;Freteiro;;Ambev;Não
0764;FRV5159;0;28;42;Frota Fixa;;Ambev;Não
0764;FRV5199;0;28;42;Frota Fixa;;Ambev;Não
0764;FRV6F06;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
empurrada;frw476;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FRW7E84;0;10;42;Frota Fixa;;Ambev;Não
0764;FRX0066;0;26;42;Freteiro;;Ambev;Não
0764;FRX7729;0;28;42;Frota Fixa;;Ambev;Não
0764;FRZ1823;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FRZ9E51;555;28;28;Frota Fixa;;Ambev;Não
0764;FSB2834;0;28;42;Freteiro;;Ambev;Não
0764;FSB5232;0;28;28;Freteiro;;Fabio Alves da Silveira;Não
CARRETA;FSD2531;5000000;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CAVALO;FSD4728;0;26;42;Freteiro;;Ambev;Não
CARRETA;FSD5051;999999;28;42;Frota Fixa;;Ambev;Não
0764;FSF0151;555;28;28;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;FSF0154;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;FSF0I51;555;28;28;Frota Fixa;;Ambev;Não
0764;FSG8742;0;28;42;Frota Fixa;;Ambev;Não
0764;FSI1167;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FSJ5399;0;26;42;Freteiro;;Ambev;Não
CARRETA;FSK2724;0;42;42;Frota Fixa;;Ambev;Não
0764;FSK3186;0;26;42;Freteiro;;Ambev;Não
0764;FSL5424;0;26;42;Freteiro;;Ambev;Não
0764;FSM0935;0;28;42;Frota Fixa;;Ambev;Não
EMPURRADA;FSM2468;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FSM9006;0;26;42;Freteiro;;Ambev;Não
0764;FSN5280;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FSN7D24;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FSO3477;0;28;42;Frota Fixa;;Ambev;Não
0764;FSP0635;0;28;42;Frota Fixa;;Ambev;Não
0764;FSP1566;0;28;42;Frota Fixa;;Ambev;Não
0764;FSP5529;0;26;42;Freteiro;;Ambev;Não
0764;FSP5530;0;28;42;Frota Fixa;;Ambev;Não
0764;FSP5C08;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FSR1552;555;28;42;Frota Fixa;;Ambev;Não
0764;FSR2148;0;28;42;Frota Fixa;;Ambev;Não
0764;FSR5A88;555555;28;28;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FSR5R88;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
CARRETA;FST1885;0;28;42;Frota Fixa;;Ambev;Não
0764;FSU2101;999999;28;42;Freteiro;;Ambev;Não
CARRETA;FSU6050;55555555;26;42;Freteiro;;Ambev;Não
0764;FSU6A63;1;10;42;Frota Fixa;;Ambev;Não
0764;FSU7C42;0;10;42;Frota Fixa;;Ambev;Não
0764;FSY3067;0;28;42;Freteiro;;Ambev;Não
0764;FSZ2316;0;28;42;Frota Fixa;;Ambev;Não
0764;FSZ5B73;0;10;42;Frota Fixa;;Ambev;Não
0764;FTA2920;0;28;42;Frota Fixa;;Ambev;Não
0764;FTA6383;0;26;42;Freteiro;;Ambev;Não
CARRETA;FTB6D58;0;28;42;Frota Fixa;;Ambev;Não
carreta;FTB8553;5555;26;42;Freteiro;;Ambev;Não
CARRETA;FTB8583;0;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FTC8239;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
empurrada;ftd1044;50;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FTD3941;0;28;42;Frota Fixa;;Ambev;Não
0764;FTF8402;0;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;FTF9694;0;26;42;Freteiro;;Ambev;Não
0764;FTH2777;0;28;42;Freteiro;;Ambev;Não
0764;FTH6796;5555;42;28;Freteiro;;Ambev;Não
CARRETA;FTH8583;0;28;42;Frota Fixa;;Ambev;Não
0764;FTJ1337;0;26;42;Freteiro;;Ambev;Não
CARRETA;FTK5519;0;26;42;Freteiro;;Ambev;Não
empurrada;FTK9396;454545;28;42;Frota Fixa;;BRASIL WAY LOGISTICA LTDA;Não
0764;FTL0302;0;26;42;Freteiro;;Ambev;Não
0764;FTL1831;0;26;42;Freteiro;;Ambev;Não
0764;FTL4706;0;28;42;Frota Fixa;;Ambev;Não
0764;FTM4308;0;26;42;Freteiro;;Ambev;Não
0764;FTN4B57;0;28;42;Frota Fixa;;Ambev;Não
0764;FTO3941;55555;28;28;Frota Fixa;;Ambev;Não
0764;FTO4472;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FTQ1422;0;28;42;Freteiro;;Syder Transportes Ltda;Não
0764;FTQ4962;500000;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FTQ5780;0;26;28;Freteiro;;Ambev;Não
0764;FTR5117;55555;28;42;Freteiro;;Ambev;Não
CARRETA;FTR8342;0;26;42;Freteiro;;Ambev;Não
FURGÃO;FTR8402;0;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;FTS0480;0;28;42;Frota Fixa;;Ambev;Não
0764;FTS1337;0;26;42;Freteiro;;Ambev;Não
0764;FTS1885;15200;28;42;Frota Fixa;;Ambev;Não
0764;FTS9509;0;26;42;Freteiro;;Ambev;Não
0764;FTT0729;0;26;42;Freteiro;;Ambev;Não
0764;FTT8853;41;28;42;Frota Fixa;;Ambev;Não
0764;FTU1385;0;28;42;Frota Fixa;;Ambev;Não
0764;FTU6763;0;26;42;Freteiro;;Ambev;Não
0764;FTU8533;0;26;42;Freteiro;;Ambev;Não
0764;FTU8707;0;28;42;Freteiro;;Ambev;Não
SCANIA;FTV2192;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FTV8707;5000000;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FTX4963;0;28;42;Freteiro;;Ambev;Não
0764;FUA0727;0;28;42;Freteiro;;Ambev;Não
0764;FUA3694;0;10;42;Freteiro;;Ambev;Não
0764;FUA8I26;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
SCANIA;FUB1115;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FUB8667;454555;26;42;Freteiro;;Ambev;Não
0764;FUC2J74;1;10;42;Frota Fixa;;Ambev;Não
0764;FUC7519;0;8;42;Frota Fixa;;Ambev;Não
0764;FUD1782;0;28;42;Freteiro;;Ambev;Não
0764;FUD1785;0;28;42;Freteiro;;Ambev;Não
0764;FUE0G18;1;10;42;Frota Fixa;;Ambev;Não
CARRETA;FUF8334;0;26;42;Freteiro;;Ambev;Não
0764;FUF9B05;0;10;42;Frota Fixa;;Ambev;Não
0764;FUG1A56;1;10;42;Frota Fixa;;Ambev;Não
0764;FUG4107;0;26;42;Freteiro;;Ambev;Não
MASTER;FUH0306;0;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;FUH4F03;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FUH4H01;0;28;42;Frota Fixa;;Ambev;Não
0764;FUJ0E68;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FUJ4905;0;10;42;Frota Fixa;;Ambev;Não
CARRETA;FUJ9959;0;28;42;Freteiro;;Ambev;Não
0764;FUK7838;0;14;42;Frota Fixa;;Ambev;Não
0764;FUM2C51;0;28;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;FUO6B72;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CAVALO;FUO7303;0;26;42;Freteiro;;Ambev;Não
0764;FUP0220;0;28;42;Freteiro;;Ambev;Não
0764;FUQ5719;0;28;42;Frota Fixa;;Ambev;Não
0764;FUQ7303;0;26;42;Freteiro;;Ambev;Não
0764;FUQ8883;0;28;42;Frota Fixa;;Ambev;Não
0764;FUR4A03;0;28;42;Frota Fixa;;Syder Transportes Ltda;Não
0764;FUV4196;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FUV7C96;137382;10;42;Frota Fixa;;Ambev;Não
0764;FUW2266;102;26;42;Freteiro;;Ambev;Não
carreta;FUX0021;0;28;42;Freteiro;;Ambev;Não
0764;FUX0F41;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FUY0F58;1;10;42;Frota Fixa;;Ambev;Não
0764;FUY4492;0;28;42;Frota Fixa;;Ambev;Não
0764;FUZ6G95;0;28;42;Frota Fixa;;Ambev;Não
0764;FUZ6H62;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FUZ7897;5555;28;28;Frota Fixa;;Ambev;Não
0764;FUZ7898;0;28;42;Frota Fixa;;Ambev;Não
0764;FUZ8288;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FVB6A94;0;28;42;Frota Fixa;;Ambev;Não
0764;FVD3433;0;28;42;Frota Fixa;;Ambev;Não
0764;FVD5433;0;42;42;Frota Fixa;;Ambev;Não
0764;FVE3869;0;26;42;Freteiro;;Ambev;Não
0764;FVF5771;0;26;42;Freteiro;;Ambev;Não
0764;FVG9C67;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FVI1554;0;28;42;Freteiro;;Syder Transportes Ltda;Não
0764;FVJ0368;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FVJ0E68;5555;28;28;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
EMPURRADA;FVJOE68;55555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
PUXADA;FVM1991;555555;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FVN1713;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;FVR5I13;0;28;42;Frota Fixa;;Ambev;Não
0764;FVR9613;0;26;42;Freteiro;;Ambev;Não
0764;FVS0J26;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FVS5J85;0;28;42;Frota Fixa;;Ambev;Não
0764;FVW1713;0;28;42;Frota Fixa;;Ambev;Não
0764;FVY1845;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FVZ1C65;0;42;42;Frota Fixa;;Ambev;Não
0764;FVZ6H62;0;28;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;FVZ6H92;0;28;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;FWE6902;0;28;42;Freteiro;;Ambev;Não
0764;FWE8387;0;42;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;FWF8211;0;26;28;Freteiro;;Ambev;Não
0764;FWF8327;0;42;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
Carreta;FWG9062;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWI6J73;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWK2689;0;26;42;Freteiro;;Ambev;Não
0764;FWL0J26;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWM1232;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWM2532;0;26;42;Freteiro;;Ambev;Não
0764;FWN3286;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FWO2J45;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
empurrada;fwq5099;0;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FWR4212;0;26;42;Freteiro;;Ambev;Não
0764;FWS6E72;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWS6E95;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FWS8247;0;28;42;Frota Fixa;;Ambev;Não
0764;FWT4006;0;42;42;Freteiro;;Ambev;Não
0764;FWT5789;555555;26;28;Freteiro;;Ambev;Não
0764;FWU0933;0;26;28;Freteiro;;Ambev;Não
0764;FWW1548;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FWW6542;82050;16;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;FWW9124;0;26;28;Freteiro;;Ambev;Não
0764;FWX4D92;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWY6B62;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWY6J73;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CAMINHÃO;FWZ1359;0;10;42;Freteiro;;Ambev;Não
0764;FWZ2946;0;28;42;Frota Fixa;;Ambev;Não
0764;FWZ4I58;0;28;42;Frota Fixa;;Ambev;Não
0764;FXA2B82;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FXA2D82;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FXA2D83;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FXA4696;0;26;42;Freteiro;;Ambev;Não
0764;FXB8C88;5555;28;28;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FXC5306;55555555;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FXD3237;0;28;42;Frota Fixa;;Ambev;Não
0764;FXI9423;0;28;42;Frota Fixa;;Ambev;Não
0764;FXL4I94;0;10;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FXM4949;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
empurrada;FXN7318;0;26;42;Freteiro;;Ambev;Não
0764;FXO2242;0;26;42;Freteiro;;Ambev;Não
0764;FXR8G54;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FXS4G12;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FXU5B97;5555555;28;28;Frota Fixa;;Ambev;Não
0764;FXW9919;0;28;42;Frota Fixa;;Ambev;Não
0764;FXX0587;0;28;42;Frota Fixa;;Syder Transportes Ltda;Não
0764;FXX1471;500000000;28;28;Frota Fixa;;Ambev;Não
0764;FYA1726;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
CARRETA;FYB5507;5555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYD4008;5555;28;28;Freteiro;;Ambev;Não
0764;FYE6977;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYF7246;0;28;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;FYF9B61;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYI8B74;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYJ0E68;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYJ0R68;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYM5900;0;26;42;Freteiro;;Ambev;Não
CAVALO;FYM6900;0;26;42;Freteiro;;Ambev;Não
0764;FYN7H03;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYP5D18;5555;28;28;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
CAVALO;FYQ5099;0;26;42;Freteiro;;Ambev;Não
0764;FYQ7D34;0;8;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYU7950;131536;10;42;Frota Fixa;;Ambev;Não
0764;FYW9E26;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYW9F26;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYY1845;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYY2E75;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYY3417;0;28;42;Frota Fixa;;Ambev;Não
0764;FYY8G14;0;10;42;Frota Fixa;;Ambev;Não
0764;FZA2122;0;26;42;Freteiro;;Ambev;Não
0764;FZB2969;0;26;42;Freteiro;;Ambev;Não
;FZB6663;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;FZB6669;0;26;42;Freteiro;;Ambev;Não
CAVALO;FZB6699;0;26;42;Freteiro;;Ambev;Não
0764;FZD4F77;0;42;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;FZH9B45;0;42;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
H/R4;FZH9C98;8585;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;FZI0D88;0;42;42;Frota Fixa;;Ambev;Não
0764;FZI6H18;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FZJ0H04;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FZJ5654;11111;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FZM7517;0;26;42;Freteiro;;Ambev;Não
0764;FZM8D28;0;28;42;Frota Fixa;;Ambev;Não
0764;FZN6B42;0;42;42;Frota Fixa;;Ambev;Não
empurrada;fzo9809;500000;28;28;Freteiro;;Fabio Alves da Silveira;Não
0764;FZP4273;0;26;42;Frota Fixa;;Ambev;Não
0764;FZQ1E73;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;FZQ7803;0;28;42;Recarga;;Ambev;Não
0764;FZU8288;0;26;42;Freteiro;;Ambev;Não
0764;FZY0624;0;28;42;Frota Fixa;;Ambev;Não
CAVALO;FZY2500;0;26;42;Freteiro;;Ambev;Não
0764;FZY5H37;0;42;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
CARRETA;GAE2099;0;26;42;Freteiro;;Ambev;Não
0764;GAE4J18;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GAF9300;0;26;42;Freteiro;;Ambev;Não
0764;GAG3183;0;26;42;Freteiro;;Ambev;Não
0764;GAG8D65;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;GAH3278;5555;28;28;Freteiro;;Ambev;Não
0764;GAI4G13;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;GAI5717;555;26;28;Freteiro;;Ambev;Não
0764;GAJ5B30;0;6;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GAK3966;5200000;28;28;Freteiro;;Ambev;Não
0764;GAK6E47;0;12;42;Frota Fixa;;Ambev;Não
0764;GAL1E37;0;28;42;Frota Fixa;;LOGBEV Gestão Logistica;Não
0764;GAM2469;0;26;42;Freteiro;;Ambev;Não
0764;GAM4E27;0;28;42;Frota Fixa;;Ambev;Não
0764;GAM9510;0;14;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GAN6077;5555555;26;28;Freteiro;;Ambev;Não
0764;GAN7178;0;12;28;Freteiro;;Ambev;Não
0764;GAO3605;0;26;42;Freteiro;;Ambev;Não
GAO8749;GAO8749;0;6;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;GAQ0292;5000000;26;28;Freteiro;;Ambev;Não
0764;GAQ4029;0;28;42;Frota Fixa;;Ambev;Não
0764;GAQ5991;50000000;28;28;Freteiro;;Ambev;Não
0764;GAR1690;0;26;42;Freteiro;;Ambev;Não
0764;GAR4J18;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GAS6210;0;6;42;Freteiro;;Ambev;Não
0764;GAV5B97;0;28;42;Frota Fixa;;LOGBEV Gestão Logistica;Não
0764;GBA1355;50000000;28;28;Freteiro;;Ambev;Não
0764;GBA1I25;0;28;42;Frota Fixa;;Ambev;Não
0764;GBC9G77;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
CAVALO;GBD2139;0;26;42;Freteiro;;Ambev;Não
0764;GBF5907;0;26;42;Freteiro;;Ambev;Não
0764;GBH0012;0;26;42;Freteiro;;Ambev;Não
0764;GBK6D59;555555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GBK6D69;0;28;28;Frota Fixa;;Ambev;Não
0764;GBL0348;0;22;42;Freteiro;;Ambev;Não
0764;GBL7028;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GBM3931;0;8;42;Frota Fixa;;Ambev;Não
0764;GBO1453;0;26;42;Freteiro;;Ambev;Não
0764;GBO8368;0;26;42;Freteiro;;Ambev;Não
0764;GBO9808;0;26;42;Freteiro;;Ambev;Não
0764;GBP3480;0;8;42;Frota Fixa;;Ambev;Não
0764;GBP3A57;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GBP4A57;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GBP5I54;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GBT0070;0;26;42;Freteiro;;Ambev;Não
0764;GBT3919;0;26;42;Freteiro;;Ambev;Não
0764;GBU6619;0;28;42;Frota Fixa;;Ambev;Não
0764;GBW2279;0;26;42;Freteiro;;Ambev;Não
0764;GBY3A35;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GBY4E51;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GBY4E61;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GCB4520;0;26;42;Freteiro;;Ambev;Não
0764;GCC1895;55555;28;28;Frota Fixa;;Ambev;Não
0764;GCD8999;0;10;42;Freteiro;;Ambev;Não
0764;GCE0389;0;28;42;Frota Fixa;;Ambev;Não
0764;GCF4799;0;26;42;Freteiro;;Ambev;Não
BAIADO;GCF6140;0;8;42;Freteiro;;Ambev;Não
0764;GCG3220;0;26;42;Freteiro;;Ambev;Não
0764;GCH9H56;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GCJ2B79;0;28;42;Frota Fixa;;Ambev;Não
0764;GCK3B69;0;10;42;Frota Fixa;;Ambev;Não
0764;GCK4311;0;26;42;Frota Fixa;;Ambev;Não
0764;GCK4J11;0;26;42;Frota Fixa;;Ambev;Não
CARRETA;GCN0429;1;26;28;Freteiro;;Ambev;Não
0764;GCO1B26;0;28;42;Frota Fixa;;Ambev;Não
0764;GCQ6959;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GCR3875;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GCS8C76;0;42;42;Frota Fixa;;Ambev;Não
0764;GCU1339;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GCU1399;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GDC4C92;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GDE5I52;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GDF5B12;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GDG0C54;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;GDJ7B28;0;42;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GDK5D46;0;28;42;Frota Fixa;;Ambev;Não
0764;GDK6D59;0;28;42;Frota Fixa;;Ambev;Não
0764;GDK8906;0;28;28;Frota Fixa;;Ambev;Não
0764;GDK9E08;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
CARRETA;GDL2345;0;28;42;Frota Fixa;;Ambev;Não
0764;GDP6J38;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;GDP8B99;0;28;42;Frota Fixa;;Ambev;Não
0764;GDP9778;0;26;42;Freteiro;;Ambev;Não
Carreta;GDS6729;55555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;GDX0E27;55555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GDX6048;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GDX6B48;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GDX8198;0;28;42;Frota Fixa;;Ambev;Não
0764;GEF3033;0;28;42;Freteiro;;Ambev;Não
0764;GEF7J28;55555;28;28;Frota Fixa;;Ambev;Não
CARRETA;GEF8770;0;26;42;Freteiro;;Ambev;Não
EMPURRADA;GEK3416;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;GEM0001;0;26;42;Recarga;;Ambev;Não
0764;GEM2021;0;16;42;Frota Fixa;;Ambev;Não
0764;GEM2022;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;GEM9017;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;GEN0006;0;26;42;Freteiro;;Ambev;Não
GEN1122;GEN1122;6685;28;42;Frota Fixa;;Ambev;Não
0764;GEN9998;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GES3030;0;28;42;Frota Fixa;;Ambev;Não
0764;GES3033;0;28;42;Frota Fixa;;Ambev;Não
0764;GES3A33;0;28;42;Frota Fixa;;Ambev;Não
0764;GET6585;0;28;42;Frota Fixa;;Ambev;Não
0764;GEU6F37;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;GEW1C85;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
EMPURRADA;GFD2966;5555;28;28;Freteiro;;Fabio Alves da Silveira;Não
0764;GFD8333;500000000;28;28;Frota Fixa;;Ambev;Não
0764;GFF8G22;0;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;GFJ9H82;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;GFL3520;0;26;42;Freteiro;;Ambev;Não
0764;GFO6448;0;28;42;Frota Fixa;;Ambev;Não
0764;GFP1C66;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
furgao;GFR1I84;588;2;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
CARRETA;GFR2347;0;26;42;Freteiro;;Ambev;Não
0764;GFS6484;0;26;42;Freteiro;;Ambev;Não
0764;GFS8A62;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GFU2E72;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GFU2E92;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GFU4949;0;28;42;Frota Fixa;;Ambev;Não
0764;GFU5D86;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GFW1086;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GGA8011;555;28;42;Frota Fixa;;Ambev;Não
0764;GGB4044;0;16;42;Frota Fixa;;Ambev;Não
EMPURRADA;GGG3449;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
