Id;WarehouseId;WarehouseUnbCode;WarehouseName;MapType;Type;Value;GenericValue;;;;;;
32532;305;69;CDD-Ribeira do Pombal;3;20;NULL;false;;;;;;
32533;337;46;CDD-LAPA;3;20;NULL;false;;;;;;
32534;307;67;CDD-SULMARANHAO;3;20;NULL;false;;;;;;
32535;308;843;CDC-Redenção;3;20;NULL;false;;;;;;
32536;464;52;CDD-Guanambi;3;20;NULL;false;;;;;;
32537;433;229;CDD-Belem;3;20;NULL;false;;;;;;
32538;421;992;CDD Equatorial;3;20;NULL;false;;;;;;
32539;407;581;CDD-Aracaju;3;20;NULL;false;;;;;;
32540;467;135;CDD-Vitória da Conquista;3;20;NULL;false;;;;;;
32541;320;401;CDD São Paulo;3;20;NULL;false;;;;;;
32542;319;PY01;Fábrica de Rolhas;3;20;NULL;false;;;;;;
32543;322;BRV3;Vidros Rio;3;20;NULL;false;;;;;;
32544;323;BRVB;Rótulos;3;20;NULL;false;;;;;;
32545;324;BRV6;Arosuco;3;20;NULL;false;;;;;;
32546;325;9090;CDD-Teste ;3;20;NULL;false;;;;;;
32547;329;BR14;Refrigerantes Curitibana;3;20;NULL;false;;;;;;
32548;330;BR05;Cervejaria Cuiabá;3;20;NULL;false;;;;;;
32549;331;BR04;Cervejaria Camaçari;3;20;NULL;false;;;;;;
32550;333;BR20;Refrigerantes Sapucaia;3;20;NULL;false;;;;;;
32551;363;BRDD;CDR Belém ;3;20;NULL;false;;;;;;
32552;364;30;CD Santos Lugares;3;20;NULL;false;;;;;;
32553;365;BRYY;Jaguariúna Teste;3;20;NULL;false;;;;;;
32554;366;BRCJ;CDR Sete Lagoas;3;20;NULL;false;;;;;;
32555;362;19;CD Tucuman;3;20;NULL;false;;;;;;
32556;377;998;CDD XYZ;3;20;NULL;false;;;;;;
32557;388;20;CD Santa Fe;3;20;NULL;false;;;;;;
32558;389;8;CD Rosario;3;20;NULL;false;;;;;;
32559;390;BR02;Cervejaria Águas Claras;3;20;NULL;false;;;;;;
32560;392;11;CD Neuquen;3;20;NULL;false;;;;;;
32561;393;21;CD Rosario II;3;20;NULL;false;;;;;;
32562;394;120;CD Mendoza;3;20;NULL;false;;;;;;
32563;395;12;CD Corrientes;3;20;NULL;false;;;;;;
32564;396;358;CDD Pernambuco;3;20;NULL;false;;;;;;
32565;444;BO1D;CD Cochabamba;3;20;NULL;false;;;;;;
32566;443;100;CD Montero;3;20;NULL;false;;;;;;
32567;445;BO1M;CD Sucre;3;20;NULL;false;;;;;;
32568;446;79;CD Trinidad;3;20;NULL;false;;;;;;
32569;449;16;CD Oruro;3;20;NULL;true;;;;;;
32570;454;10;CD Cobija;3;20;NULL;false;;;;;;
32571;455;33;CD Guarambaré;3;20;NULL;false;;;;;;
32572;460;PY1H;CD Asuncion;3;20;NULL;false;;;;;;
32573;461;BRXX;CDD Quality;3;20;NULL;false;;;;;;
32574;463;3;CD Encarnacion;3;20;NULL;false;;;;;;
32575;465;5;CD Oviedo;3;20;NULL;true;;;;;;
32576;466;4;CD Ciudad del Este;3;20;NULL;false;;;;;;
32577;475;BO1L;CD Potosi;3;20;NULL;false;;;;;;
32578;416;638;CDD-Natal;3;20;NULL;false;;;;;;
32579;485;BO1N;CD Yacuíba;3;20;NULL;false;;;;;;
32580;486;BO08;CD Tarija;3;20;NULL;false;;;;;;
32581;487;BO1I;CD Riberalta;3;20;NULL;false;;;;;;
32582;458;45;CDD-Ipatinga;0;21;NULL;0;;;;;;
32583;479;61;CDD-Nova Iguacu;0;21;NULL;0;;;;;;
32584;122;77;CDC Itumbiara - IB;0;21;NULL;0;;;;;;
32585;437;81;CDD-Volta Redonda;0;21;NULL;0;;;;;;
32586;124;82;CDD Gravatai - GI;0;21;NULL;0;;;;;;
32587;436;83;CDD-Bebedouro;0;21;NULL;0;;;;;;
32588;439;85;CDD-Nova Friburgo;0;21;NULL;0;;;;;;
32589;472;86;CDD-Petrópolis;0;21;NULL;0;;;;;;
32590;128;137;CDD Litoral - LT;0;21;NULL;0;;;;;;
32591;321;186;Hub Bees MG;0;21;NULL;0;;;;;;
32592;130;189;CDD-Sete Lagoas;0;21;NULL;0;;;;;;
32593;452;190;CDD-Santa Maria;0;21;NULL;0;;;;;;
32594;462;209;CDD-SJ-Pinhais;0;21;NULL;0;;;;;;
32595;133;252;CDD Itapipoca - JE ;0;21;NULL;0;;;;;;
32596;419;295;CDD-Barreiras;0;21;NULL;0;;;;;;
32597;135;297;CDD-Suzano;0;21;NULL;0;;;;;;
32598;480;301;CDD-Maua;0;21;NULL;0;;;;;;
32599;482;303;CDD-Barueri;0;21;NULL;0;;;;;;
32600;423;322;CDD-Varginha;0;21;NULL;0;;;;;;
32601;470;348;CDD-Cascavel;0;21;NULL;0;;;;;;
32602;140;395;CDD Guarapuava - GP;0;21;NULL;0;;;;;;
32603;410;418;CDD-Santa Cruz;0;21;NULL;0;;;;;;
32604;411;543;CDD-Presidente Prudente;0;21;NULL;0;;;;;;
32605;143;572;CDC Rio Branco - BV;0;21;NULL;0;;;;;;
32606;447;578;CDD-Praia Grande;0;21;NULL;0;;;;;;
32607;417;603;CDD-Imperatriz;0;21;NULL;0;;;;;;
32608;146;809;CDD Arapiraca - AP;0;21;NULL;0;;;;;;
32609;434;811;CDD-Araçatuba;0;21;NULL;0;;;;;;
32610;148;820;CDD-Alfenas;0;21;NULL;0;;;;;;
32611;149;825;CDD Brumado - BU;0;21;NULL;0;;;;;;
32612;451;835;CDD-Poços de Caldas;0;21;NULL;0;;;;;;
32613;442;845;CDD-Pouso Alegre;0;21;NULL;0;;;;;;
32614;435;928;CDD-Blumenau;0;21;NULL;0;;;;;;
32615;154;934;CDD-Campina Grande;0;21;NULL;0;;;;;;
32616;426;944;CDD-Mogi Mirim;0;21;NULL;0;;;;;;
32617;412;958;CDD-Pavuna;0;21;NULL;0;;;;;;
32618;157;964;CDL Balsas - LS;0;21;NULL;0;;;;;;
32619;481;966;CDD-S J Campos;0;21;NULL;0;;;;;;
32620;484;968;CDL-Taubate;0;21;NULL;0;;;;;;
32621;483;970;CDD-Sul SP;0;21;NULL;0;;;;;;
32622;422;973;CDC-Eunápolis;0;21;NULL;0;;;;;;
32623;316;975;CDD-Ponta Grossa;0;21;NULL;0;;;;;;
32624;456;977;CDD-Jau;0;21;NULL;0;;;;;;
32625;477;986;CDD Cachoeiro;0;21;NULL;0;;;;;;
32626;290;739;CDD-Manaus;0;21;NULL;0;;;;;;
32627;274;72;CDC-Rio Verde;0;21;NULL;0;;;;;;
32628;167;104;(Desativado) CDC Caceres - PP;0;21;NULL;0;;;;;;
32629;168;208;(Desativado) CDD Aracati - CK;0;21;NULL;0;;;;;;
32630;169;236;(Desativado) CDD Lapa - LA;0;21;NULL;0;;;;;;
32631;170;407;(Desativado) CDD Guanambi - GN;0;21;NULL;0;;;;;;
32632;171;420;(Desativado) CDD SUl Maranhao - SB;0;21;NULL;0;;;;;;
32633;172;442;(Desativado) CDD Rib do Pombal - RP;0;21;NULL;0;;;;;;
32634;173;663;(Desativado) CDD Uberaba - ZD;0;21;NULL;0;;;;;;
32635;174;671;(Desativado) CDD Vitória da Conquista - CV;0;21;NULL;0;;;;;;
32636;175;673;CDD Feira de Santana - FS;0;21;NULL;0;;;;;;
32637;176;903;(Desativado) CDL Jequie - ZQ;0;21;NULL;0;;;;;;
32638;177;987;(Desativado) CDD Equatorial - EQ;0;21;NULL;0;;;;;;
32639;179;417;CDC Araguaína - AI;0;21;NULL;0;;;;;;
32640;288;445;CDC-Catalao_old;0;21;NULL;0;;;;;;
32641;181;450;(Desativado) CDC Tangara - TG;0;21;NULL;0;;;;;;
32642;182;462;CDC Colider - DC;0;21;NULL;0;;;;;;
32643;183;467;(Desativado) CDS Redencao - RE;0;21;NULL;0;;;;;;
32644;185;7;CDD Rondonopolis - RO;0;21;NULL;0;;;;;;
32645;186;24;CDD Curitiba - CW;0;21;NULL;0;;;;;;
32646;408;36;CDD-RJ;0;21;NULL;0;;;;;;
32647;334;39;CDD-BrasíliaBR;0;21;NULL;0;;;;;;
32648;425;50;CDD-Florianópolis;0;21;NULL;0;;;;;;
32649;440;54;CDD-Sapucaia;0;21;NULL;0;;;;;;
32650;413;95;CDD-Minas;0;21;NULL;0;;;;;;
32651;192;100_old;(Desativado) CDD Londrina - DL;0;21;NULL;0;;;;;;
32652;469;902;CDI Agudos;0;21;NULL;0;;;;;;
32653;258;127;CDD-Araraquara_old;0;21;NULL;0;;;;;;
32654;195;132;CDD Pelotas - XE;0;21;NULL;0;;;;;;
32655;196;134;(Desativado) CDD Caxias do Sul - PX;0;21;NULL;0;;;;;;
32656;197;146;CDD Salgueiro - SG;0;21;NULL;0;;;;;;
32657;198;157;CDD Maceio - ZM;0;21;NULL;0;;;;;;
32658;199;171;(Desativado) CDD Ribeirao Preto - ZR;0;21;NULL;0;;;;;;
32659;200;194;CDD Mooca - NF;0;21;NULL;0;;;;;;
32660;201;352;CDD Aquiraz - AZ;0;21;NULL;0;;;;;;
32661;457;354;CDD-Cebrasa;0;21;NULL;0;;;;;;
32662;203;409;(Desativado) CDD Beltrao - FB;0;21;NULL;0;;;;;;
32663;414;438;CDD-Vitoria;0;21;NULL;0;;;;;;
32664;205;443;CDD Belem - BL;0;21;NULL;0;;;;;;
32665;206;453;CDD-Goiania;0;21;NULL;0;;;;;;
32666;207;454;CDD Campo Grande - CG;0;21;NULL;0;;;;;;
32667;399;455;CDD-Cuiabá;0;21;NULL;0;;;;;;
32668;448;457;CDD-Paraiba;0;21;NULL;0;;;;;;
32669;210;458_old;(Desativado) CDD Natal - NA;0;21;NULL;0;;;;;;
32670;211;496;(Desativado) CDL Itaperuna - ZE;0;21;NULL;0;;;;;;
32671;212;513;CDD Fortaleza - AT;0;21;NULL;0;;;;;;
32672;398;546;CDD-Olinda;0;21;NULL;0;;;;;;
32673;214;547;CDD Ilhéus - ZI;0;21;NULL;0;;;;;;
32674;409;598;CDD-Caruaru;0;21;NULL;0;;;;;;
32675;218;626;CDD Campos - ZA;0;21;NULL;0;;;;;;
32676;219;632;CDL Sta Luzia - BP;0;21;NULL;0;;;;;;
32677;259;634;CDD-Diadema_old;0;21;NULL;0;;;;;;
32678;222;659;CDD Uberlandia - XU;0;21;NULL;0;;;;;;
32679;263;665;CDD-Campinas_old;0;21;NULL;0;;;;;;
32680;224;667;(Desativado) CDD Oeste - OE;0;21;NULL;0;;;;;;
32681;225;709;CDD Aracaju - DJ;0;21;NULL;0;;;;;;
32682;406;710;CDD-BrasiliaXB;0;21;NULL;0;;;;;;
32683;420;729;CDD-Cabo;0;21;NULL;0;;;;;;
32684;283;744;CDD-Porto Alegre;0;21;NULL;0;;;;;;
32685;229;798;(Desativado) CDD Jundiai - JD;0;21;NULL;0;;;;;;
32686;230;800;CDD Votorantim - VT;0;21;NULL;0;;;;;;
32687;231;906_old;(Desativado) CDL Expressa - ZW;0;21;NULL;0;;;;;;
32688;232;908;CDL AS Minas - AA;0;21;NULL;0;;;;;;
32689;234;913;(Desativado) CDL Paranagua - XA;0;21;NULL;0;;;;;;
32690;235;921;(Desativado) CDC Formosa - FO;0;21;NULL;0;;;;;;
32691;236;924;(Desativado) CDD Porto Velho - PV;0;21;NULL;0;;;;;;
32692;237;932;CDL Ceara - FZ;0;21;NULL;0;;;;;;
32693;238;933;CDD-Marabá;0;21;NULL;0;;;;;;
32694;239;292;CDD-Marabá;0;21;NULL;0;;;;;;
32695;240;346;CDL Camaçari;0;21;NULL;0;;;;;;
32696;241;374;CDD Nova Minas;0;21;NULL;0;;;;;;
32697;242;368;CDD Teresina;0;21;NULL;0;;;;;;
32698;243;477;CDI Belem;0;21;NULL;0;;;;;;
32699;244;475;CDI LOUVEIRA;0;21;NULL;0;;;;;;
32700;245;379;CDI Guarulhos;0;21;NULL;0;;;;;;
32701;246;372;CDD Jaguariúna;0;21;NULL;0;;;;;;
32702;247;404;CDI Jacareí;0;21;NULL;0;;;;;;
32703;248;480;CDD Piracicaba;0;21;NULL;0;;;;;;
32704;249;393;CDI Itajaí;0;21;NULL;0;;;;;;
32705;250;469;CDD Joinville;0;21;NULL;0;;;;;;
32706;251;473;CDI Manaus;0;21;NULL;0;;;;;;
32707;252;471;CDI Macacu;0;21;NULL;0;;;;;;
32708;253;389;CDI-Piraí;0;21;NULL;0;;;;;;
32709;254;329;Foz do Iguaçu;0;21;NULL;0;;;;;;
32710;401;956;CDD-Ribeirão Preto;0;21;NULL;0;;;;;;
32711;327;231;CDL-Salto;0;21;NULL;0;;;;;;
32712;404;763;CDD-Araraquara ;0;21;NULL;0;;;;;;
32713;397;216;CDD-Diadema;0;21;NULL;0;;;;;;
32714;260;1213;CDD-Diadema2;0;21;NULL;0;;;;;;
32715;261;214;CDD-Oeste;0;21;NULL;0;;;;;;
32716;262;204;CDD-Mooca;0;21;NULL;0;;;;;;
32717;400;230;CDD-Campinas;0;21;NULL;0;;;;;;
32718;473;771;CDD-Norte SP;0;21;NULL;0;;;;;;
32719;265;2999;CDD-Suzano Teste;0;21;NULL;0;;;;;;
32720;336;111;CDD-RONDONOPOLIS;0;21;NULL;0;;;;;;
32721;427;112;CDD-Londrina;0;21;NULL;0;;;;;;
32722;430;118;CDD-Pelotas;0;21;NULL;0;;;;;;
32723;468;129;CDD-Caxias;0;21;NULL;0;;;;;;
32724;459;143;CDD-Beltrao;0;21;NULL;0;;;;;;
32725;271;191;CDD-Araguaína;0;21;NULL;0;;;;;;
32726;272;1999_old;(Desativado) CDD-ZHB;0;21;NULL;0;;;;;;
32727;432;242;CDD-Votorantim;0;21;NULL;0;;;;;;
32728;335;435;CDC-Rio Verde;0;21;NULL;0;;;;;;
32729;275;448;CDD-Caceres;0;21;NULL;0;;;;;;
32730;317;465;CDC-Colider;0;21;NULL;0;;;;;;
32731;476;495;CDL-Itaperuna;0;21;NULL;0;;;;;;
32732;418;538;CDD-Jacarepaguá;0;21;NULL;0;;;;;;
32733;471;539;CDD-Campos;0;21;NULL;0;;;;;;
32734;348;575;CDD-São Cristóvão;0;21;NULL;0;;;;;;
32735;403;619;CDD-Curitiba;0;21;NULL;0;;;;;;
32736;402;713;CDD-Porto Alegre;0;21;NULL;0;;;;;;
32737;428;724;CDD-Niteroi;0;21;NULL;0;;;;;;
32738;441;725;CDD-Paranaguá;0;21;NULL;0;;;;;;
32739;286;732;CDC-Formosa;0;21;NULL;0;;;;;;
32740;287;761;CDD-Porto Velho;0;21;NULL;0;;;;;;
32741;180;783;CDC Catalao - CT;0;21;NULL;0;;;;;;
32742;289;829;CDC-Tangara;0;21;NULL;0;;;;;;
32743;405;849;CDD-Manaus;0;21;NULL;0;;;;;;
32744;291;9090909;CDD Itajaí;0;21;NULL;0;;;;;;
32745;429;180;CDD-Feira de Santana;0;21;NULL;0;;;;;;
32746;478;71;CDD-Salvador;0;21;NULL;0;;;;;;
32747;431;499;CDD-Fortaleza;0;21;NULL;0;;;;;;
32748;415;999;CDD-ZHB;0;21;NULL;0;;;;;;
32749;438;70;CDD-Ilheus;0;21;NULL;0;;;;;;
32750;474;88;CDD-Uberaba;0;21;NULL;0;;;;;;
32751;391;541;CDL-Santa Luzia;0;21;NULL;0;;;;;;
32752;453;141;CDD-Maceio;0;21;NULL;0;;;;;;
32753;318;576;CDD-Uberlandia;0;21;NULL;0;;;;;;
32754;450;762;CDL-Ceara;0;21;NULL;0;;;;;;
32755;302;199;CDL-Jequié;0;21;NULL;0;;;;;;
32756;303;38;CDD-ARACATI;0;21;NULL;0;;;;;;
32757;424;998;INATIVO - CDL-AS Minas;0;21;NULL;0;;;;;;
32758;305;69;CDD-Ribeira do Pombal;0;21;NULL;0;;;;;;
32759;337;46;CDD-LAPA;0;21;NULL;0;;;;;;
32760;307;67;CDD-SULMARANHAO;0;21;NULL;0;;;;;;
32761;308;843;CDC-Redenção;0;21;NULL;0;;;;;;
32762;464;52;CDD-Guanambi;0;21;NULL;0;;;;;;
32763;433;229;CDD-Belem;0;21;NULL;0;;;;;;
32764;421;992;CDD Equatorial;0;21;NULL;0;;;;;;
32765;407;581;CDD-Aracaju;0;21;NULL;0;;;;;;
32766;467;135;CDD-Vitória da Conquista;0;21;NULL;0;;;;;;
32767;320;401;CDD São Paulo;0;21;NULL;0;;;;;;
32768;319;PY01;Fábrica de Rolhas;0;21;NULL;0;;;;;;
32769;322;BRV3;Vidros Rio;0;21;NULL;0;;;;;;
32770;323;BRVB;Rótulos;0;21;NULL;0;;;;;;
32771;324;BRV6;Arosuco;0;21;NULL;0;;;;;;
32772;325;9090;CDD-Teste ;0;21;NULL;0;;;;;;
32773;329;BR14;Refrigerantes Curitibana;0;21;NULL;0;;;;;;
32774;330;BR05;Cervejaria Cuiabá;0;21;NULL;0;;;;;;
32775;331;BR04;Cervejaria Camaçari;0;21;NULL;0;;;;;;
32776;333;BR20;Refrigerantes Sapucaia;0;21;NULL;0;;;;;;
32777;363;BRDD;CDR Belém ;0;21;NULL;0;;;;;;
32778;364;30;CD Santos Lugares;0;21;NULL;0;;;;;;
32779;365;BRYY;Jaguariúna Teste;0;21;NULL;0;;;;;;
32780;366;BRCJ;CDR Sete Lagoas;0;21;NULL;0;;;;;;
32781;362;19;CD Tucuman;0;21;NULL;0;;;;;;
32782;377;998;CDD XYZ;0;21;NULL;0;;;;;;
32783;388;20;CD Santa Fe;0;21;NULL;0;;;;;;
32784;389;8;CD Rosario;0;21;NULL;0;;;;;;
32785;390;BR02;Cervejaria Águas Claras;0;21;NULL;0;;;;;;
32786;392;11;CD Neuquen;0;21;NULL;0;;;;;;
32787;393;21;CD Rosario II;0;21;NULL;0;;;;;;
32788;394;120;CD Mendoza;0;21;NULL;0;;;;;;
32789;395;12;CD Corrientes;0;21;NULL;0;;;;;;
32790;396;358;CDD Pernambuco;0;21;NULL;0;;;;;;
32791;444;BO1D;CD Cochabamba;0;21;NULL;0;;;;;;
32792;443;100;CD Montero;0;21;NULL;0;;;;;;
32793;445;BO1M;CD Sucre;0;21;NULL;0;;;;;;
32794;446;79;CD Trinidad;0;21;NULL;0;;;;;;
32795;449;16;CD Oruro;0;21;NULL;0;;;;;;
32796;454;10;CD Cobija;0;21;NULL;0;;;;;;
32797;455;33;CD Guarambaré;0;21;NULL;0;;;;;;
32798;460;PY1H;CD Asuncion;0;21;NULL;0;;;;;;
32799;461;BRXX;CDD Quality;0;21;NULL;0;;;;;;
32800;463;3;CD Encarnacion;0;21;NULL;0;;;;;;
32801;465;5;CD Oviedo;0;21;NULL;0;;;;;;
32802;466;4;CD Ciudad del Este;0;21;NULL;0;;;;;;
32803;475;BO1L;CD Potosi;0;21;NULL;0;;;;;;
32804;416;638;CDD-Natal;0;21;NULL;0;;;;;;
32805;485;BO1N;CD Yacuíba;0;21;NULL;0;;;;;;
32806;486;BO08;CD Tarija;0;21;NULL;0;;;;;;
32807;487;BO1I;CD Riberalta;0;21;NULL;0;;;;;;
32808;458;45;CDD-Ipatinga;1;21;NULL;0;;;;;;
32809;479;61;CDD-Nova Iguacu;1;21;NULL;0;;;;;;
32810;122;77;CDC Itumbiara - IB;1;21;NULL;0;;;;;;
32811;437;81;CDD-Volta Redonda;1;21;NULL;0;;;;;;
32812;124;82;CDD Gravatai - GI;1;21;NULL;0;;;;;;
32813;436;83;CDD-Bebedouro;1;21;NULL;0;;;;;;
32814;439;85;CDD-Nova Friburgo;1;21;NULL;0;;;;;;
32815;472;86;CDD-Petrópolis;1;21;NULL;0;;;;;;
32816;128;137;CDD Litoral - LT;1;21;NULL;0;;;;;;
32817;321;186;Hub Bees MG;1;21;NULL;0;;;;;;
32818;130;189;CDD-Sete Lagoas;1;21;NULL;0;;;;;;
32819;452;190;CDD-Santa Maria;1;21;NULL;0;;;;;;
32820;462;209;CDD-SJ-Pinhais;1;21;NULL;0;;;;;;
32821;133;252;CDD Itapipoca - JE ;1;21;NULL;0;;;;;;
32822;419;295;CDD-Barreiras;1;21;NULL;0;;;;;;
32823;135;297;CDD-Suzano;1;21;NULL;0;;;;;;
32824;480;301;CDD-Maua;1;21;NULL;0;;;;;;
32825;482;303;CDD-Barueri;1;21;NULL;0;;;;;;
32826;423;322;CDD-Varginha;1;21;NULL;0;;;;;;
32827;470;348;CDD-Cascavel;1;21;NULL;0;;;;;;
32828;140;395;CDD Guarapuava - GP;1;21;NULL;0;;;;;;
32829;410;418;CDD-Santa Cruz;1;21;NULL;0;;;;;;
32830;411;543;CDD-Presidente Prudente;1;21;NULL;0;;;;;;
32831;143;572;CDC Rio Branco - BV;1;21;NULL;0;;;;;;
32832;447;578;CDD-Praia Grande;1;21;NULL;0;;;;;;
32833;417;603;CDD-Imperatriz;1;21;NULL;0;;;;;;
32834;146;809;CDD Arapiraca - AP;1;21;NULL;0;;;;;;
32835;434;811;CDD-Araçatuba;1;21;NULL;0;;;;;;
32836;148;820;CDD-Alfenas;1;21;NULL;0;;;;;;
32837;149;825;CDD Brumado - BU;1;21;NULL;0;;;;;;
32838;451;835;CDD-Poços de Caldas;1;21;NULL;0;;;;;;
32839;442;845;CDD-Pouso Alegre;1;21;NULL;0;;;;;;
32840;435;928;CDD-Blumenau;1;21;NULL;0;;;;;;
32841;154;934;CDD-Campina Grande;1;21;NULL;0;;;;;;
32842;426;944;CDD-Mogi Mirim;1;21;NULL;0;;;;;;
32843;412;958;CDD-Pavuna;1;21;NULL;0;;;;;;
32844;157;964;CDL Balsas - LS;1;21;NULL;0;;;;;;
32845;481;966;CDD-S J Campos;1;21;NULL;0;;;;;;
32846;484;968;CDL-Taubate;1;21;NULL;0;;;;;;
32847;483;970;CDD-Sul SP;1;21;NULL;0;;;;;;
32848;422;973;CDC-Eunápolis;1;21;NULL;0;;;;;;
32849;316;975;CDD-Ponta Grossa;1;21;NULL;0;;;;;;
32850;456;977;CDD-Jau;1;21;NULL;0;;;;;;
32851;477;986;CDD Cachoeiro;1;21;NULL;0;;;;;;
32852;290;739;CDD-Manaus;1;21;NULL;0;;;;;;
32853;274;72;CDC-Rio Verde;1;21;NULL;0;;;;;;
32854;167;104;(Desativado) CDC Caceres - PP;1;21;NULL;0;;;;;;
32855;168;208;(Desativado) CDD Aracati - CK;1;21;NULL;0;;;;;;
32856;169;236;(Desativado) CDD Lapa - LA;1;21;NULL;0;;;;;;
32857;170;407;(Desativado) CDD Guanambi - GN;1;21;NULL;0;;;;;;
32858;171;420;(Desativado) CDD SUl Maranhao - SB;1;21;NULL;0;;;;;;
32859;172;442;(Desativado) CDD Rib do Pombal - RP;1;21;NULL;0;;;;;;
32860;173;663;(Desativado) CDD Uberaba - ZD;1;21;NULL;0;;;;;;
32861;174;671;(Desativado) CDD Vitória da Conquista - CV;1;21;NULL;0;;;;;;
32862;175;673;CDD Feira de Santana - FS;1;21;NULL;0;;;;;;
32863;176;903;(Desativado) CDL Jequie - ZQ;1;21;NULL;0;;;;;;
32864;177;987;(Desativado) CDD Equatorial - EQ;1;21;NULL;0;;;;;;
32865;179;417;CDC Araguaína - AI;1;21;NULL;0;;;;;;
32866;288;445;CDC-Catalao_old;1;21;NULL;0;;;;;;
32867;181;450;(Desativado) CDC Tangara - TG;1;21;NULL;0;;;;;;
32868;182;462;CDC Colider - DC;1;21;NULL;0;;;;;;
32869;183;467;(Desativado) CDS Redencao - RE;1;21;NULL;0;;;;;;
32870;185;7;CDD Rondonopolis - RO;1;21;NULL;0;;;;;;
32871;186;24;CDD Curitiba - CW;1;21;NULL;0;;;;;;
32872;408;36;CDD-RJ;1;21;NULL;0;;;;;;
32873;334;39;CDD-BrasíliaBR;1;21;NULL;0;;;;;;
32874;425;50;CDD-Florianópolis;1;21;NULL;0;;;;;;
32875;440;54;CDD-Sapucaia;1;21;NULL;0;;;;;;
32876;413;95;CDD-Minas;1;21;NULL;0;;;;;;
32877;192;100_old;(Desativado) CDD Londrina - DL;1;21;NULL;0;;;;;;
32878;469;902;CDI Agudos;1;21;NULL;0;;;;;;
32879;258;127;CDD-Araraquara_old;1;21;NULL;0;;;;;;
32880;195;132;CDD Pelotas - XE;1;21;NULL;0;;;;;;
32881;196;134;(Desativado) CDD Caxias do Sul - PX;1;21;NULL;0;;;;;;
32882;197;146;CDD Salgueiro - SG;1;21;NULL;0;;;;;;
32883;198;157;CDD Maceio - ZM;1;21;NULL;0;;;;;;
32884;199;171;(Desativado) CDD Ribeirao Preto - ZR;1;21;NULL;0;;;;;;
32885;200;194;CDD Mooca - NF;1;21;NULL;0;;;;;;
32886;201;352;CDD Aquiraz - AZ;1;21;NULL;0;;;;;;
32887;457;354;CDD-Cebrasa;1;21;NULL;0;;;;;;
32888;203;409;(Desativado) CDD Beltrao - FB;1;21;NULL;0;;;;;;
32889;414;438;CDD-Vitoria;1;21;NULL;0;;;;;;
32890;205;443;CDD Belem - BL;1;21;NULL;0;;;;;;
32891;206;453;CDD-Goiania;1;21;NULL;0;;;;;;
32892;207;454;CDD Campo Grande - CG;1;21;NULL;0;;;;;;
32893;399;455;CDD-Cuiabá;1;21;NULL;0;;;;;;
32894;448;457;CDD-Paraiba;1;21;NULL;0;;;;;;
32895;210;458_old;(Desativado) CDD Natal - NA;1;21;NULL;0;;;;;;
32896;211;496;(Desativado) CDL Itaperuna - ZE;1;21;NULL;0;;;;;;
32897;212;513;CDD Fortaleza - AT;1;21;NULL;0;;;;;;
32898;398;546;CDD-Olinda;1;21;NULL;0;;;;;;
32899;214;547;CDD Ilhéus - ZI;1;21;NULL;0;;;;;;
32900;409;598;CDD-Caruaru;1;21;NULL;0;;;;;;
32901;218;626;CDD Campos - ZA;1;21;NULL;0;;;;;;
32902;219;632;CDL Sta Luzia - BP;1;21;NULL;0;;;;;;
32903;259;634;CDD-Diadema_old;1;21;NULL;0;;;;;;
32904;222;659;CDD Uberlandia - XU;1;21;NULL;0;;;;;;
32905;263;665;CDD-Campinas_old;1;21;NULL;0;;;;;;
32906;224;667;(Desativado) CDD Oeste - OE;1;21;NULL;0;;;;;;
32907;225;709;CDD Aracaju - DJ;1;21;NULL;0;;;;;;
32908;406;710;CDD-BrasiliaXB;1;21;NULL;0;;;;;;
32909;420;729;CDD-Cabo;1;21;NULL;0;;;;;;
32910;283;744;CDD-Porto Alegre;1;21;NULL;0;;;;;;
32911;229;798;(Desativado) CDD Jundiai - JD;1;21;NULL;0;;;;;;
32912;230;800;CDD Votorantim - VT;1;21;NULL;0;;;;;;
32913;231;906_old;(Desativado) CDL Expressa - ZW;1;21;NULL;0;;;;;;
32914;232;908;CDL AS Minas - AA;1;21;NULL;0;;;;;;
32915;234;913;(Desativado) CDL Paranagua - XA;1;21;NULL;0;;;;;;
32916;235;921;(Desativado) CDC Formosa - FO;1;21;NULL;0;;;;;;
32917;236;924;(Desativado) CDD Porto Velho - PV;1;21;NULL;0;;;;;;
32918;237;932;CDL Ceara - FZ;1;21;NULL;0;;;;;;
32919;238;933;CDD-Marabá;1;21;NULL;0;;;;;;
32920;239;292;CDD-Marabá;1;21;NULL;0;;;;;;
32921;240;346;CDL Camaçari;1;21;NULL;0;;;;;;
32922;241;374;CDD Nova Minas;1;21;NULL;0;;;;;;
32923;242;368;CDD Teresina;1;21;NULL;0;;;;;;
32924;243;477;CDI Belem;1;21;NULL;0;;;;;;
32925;244;475;CDI LOUVEIRA;1;21;NULL;0;;;;;;
32926;245;379;CDI Guarulhos;1;21;NULL;0;;;;;;
32927;246;372;CDD Jaguariúna;1;21;NULL;0;;;;;;
32928;247;404;CDI Jacareí;1;21;NULL;0;;;;;;
32929;248;480;CDD Piracicaba;1;21;NULL;0;;;;;;
32930;249;393;CDI Itajaí;1;21;NULL;0;;;;;;
32931;250;469;CDD Joinville;1;21;NULL;0;;;;;;
32932;251;473;CDI Manaus;1;21;NULL;0;;;;;;
32933;252;471;CDI Macacu;1;21;NULL;0;;;;;;
